list_name,name,label::English,label::Arabic,Governorate
cluster,cluster_location_id_0343,0343 (Hay-Busatan),0343 (Hay-Busatan),baghdad
cluster,cluster_location_id_0344,0344 (Khernabat-South),0344 (Khernabat-South),baghdad
cluster,cluster_location_id_0345,0345 (Al Thaniya),0345 (Al Thaniya),baghdad
cluster,cluster_location_id_0346,0346 (Al Mahasna village ),0346 (Al Mahasna village ),baghdad
cluster,cluster_location_id_0347,0347 (Yassen Al Mutlk village),0347 (Yassen Al Mutlk village),baghdad
cluster,cluster_location_id_0348,0348 (Al shaneter village),0348 (Al shaneter village),baghdad
cluster,cluster_location_id_0349,0349 (Al Zaidan-Al Sadan village),0349 (Al Zaidan-Al Sadan village),baghdad
cluster,cluster_location_id_0350,0350 (Shuhada Markza-Shuhadda the first),0350 (Shuhada Markza-Shuhadda the first),baghdad
cluster,cluster_location_id_0351,0351 (Shuhada Markza-Shuhdda the second),0351 (Shuhada Markza-Shuhdda the second),baghdad
cluster,cluster_location_id_0352,0352 (Al Heetaween village),0352 (Al Heetaween village),baghdad
cluster,cluster_location_id_0353,0353 (Al Masara village),0353 (Al Masara village),baghdad
cluster,cluster_location_id_0354,0354 (Al Fallujieen village ),0354 (Al Fallujieen village ),baghdad
cluster,cluster_location_id_0355,0355 (Al Hawijar village ),0355 (Al Hawijar village ),baghdad
cluster,cluster_location_id_0356,0356 (Al Kroash village),0356 (Al Kroash village),baghdad
cluster,cluster_location_id_0357,0357 (Al Sheiti village),0357 (Al Sheiti village),baghdad
cluster,cluster_location_id_0358,0358 (Al Zawaba village),0358 (Al Zawaba village),baghdad
cluster,cluster_location_id_0359,0359 (Majad Al Draa village),0359 (Majad Al Draa village),baghdad
cluster,cluster_location_id_0360,0360 (Al Kabaeshat village),0360 (Al Kabaeshat village),baghdad
cluster,cluster_location_id_0361,0361 (Adhamia-312),0361 (Adhamia-312),baghdad
cluster,cluster_location_id_0362,0362 (Adhamia-314),0362 (Adhamia-314),baghdad
cluster,cluster_location_id_0363,0363 (Adhamiya-310),0363 (Adhamiya-310),baghdad
cluster,cluster_location_id_0364,0364 (Al Hussainiya-202),0364 (Al Hussainiya-202),baghdad
cluster,cluster_location_id_0365,0365 (Al Maghreb-302),0365 (Al Maghreb-302),baghdad
cluster,cluster_location_id_0366,0366 (Al Shamasiyah-320),0366 (Al Shamasiyah-320),baghdad
cluster,cluster_location_id_0367,0367 (Al Shamasiyah-316),0367 (Al Shamasiyah-316),baghdad
cluster,cluster_location_id_0368,0368 (Bob Al Sham-388),0368 (Bob Al Sham-388),baghdad
cluster,cluster_location_id_0369,0369 (Hay Al Rabee-340),0369 (Hay Al Rabee-340),baghdad
cluster,cluster_location_id_0370,0370 (Tunis-330),0370 (Tunis-330),baghdad
cluster,cluster_location_id_0371,0371 (Al Darnaj village),0371 (Al Darnaj village),baghdad
cluster,cluster_location_id_0372,0372 (Hay Al Rabee-336),0372 (Hay Al Rabee-336),baghdad
cluster,cluster_location_id_0373,0373 (Al baladiyat-728),0373 (Al baladiyat-728),baghdad
cluster,cluster_location_id_0374,0374 (Al baladiyat-730),0374 (Al baladiyat-730),baghdad
cluster,cluster_location_id_0375,0375 (Baghdad Al Jadidia-725),0375 (Baghdad Al Jadidia-725),baghdad
cluster,cluster_location_id_0376,0376 (Baghdad Al Jadidia-727),0376 (Baghdad Al Jadidia-727),baghdad
cluster,cluster_location_id_0377,0377 (Al Jumhoriyah 111),0377 (Al Jumhoriyah 111),baghdad
cluster,cluster_location_id_0378,0378 (Al Kamaliya-759),0378 (Al Kamaliya-759),baghdad
cluster,cluster_location_id_0379,0379 (Al Mashtal-733),0379 (Al Mashtal-733),baghdad
cluster,cluster_location_id_0380,0380 (Al Saadon-101),0380 (Al Saadon-101),baghdad
cluster,cluster_location_id_0381,0381 (Al Sindabad-979),0381 (Al Sindabad-979),baghdad
cluster,cluster_location_id_0382,0382 (Al Zaafaranyah-953),0382 (Al Zaafaranyah-953),baghdad
cluster,cluster_location_id_0383,0383 (Al Zaafaranyah-961),0383 (Al Zaafaranyah-961),baghdad
cluster,cluster_location_id_0384,0384 (Al Ameen-737),0384 (Al Ameen-737),baghdad
cluster,cluster_location_id_0385,0385 (Hay Sumer-706),0385 (Hay Sumer-706),baghdad
cluster,cluster_location_id_0386,0386 (Al Hurriyah-428),0386 (Al Hurriyah-428),baghdad
cluster,cluster_location_id_0387,0387 (Al Hurriyah-432),0387 (Al Hurriyah-432),baghdad
cluster,cluster_location_id_0388,0388 (Sabea Al Buor-14000),0388 (Sabea Al Buor-14000),baghdad
cluster,cluster_location_id_0389,0389 (Sabea Al Buor-15000),0389 (Sabea Al Buor-15000),baghdad
cluster,cluster_location_id_0390,0390 (Shoala-458),0390 (Shoala-458),baghdad
cluster,cluster_location_id_0391,0391 (Jakook-440),0391 (Jakook-440),baghdad
cluster,cluster_location_id_0392,0392 (Al Ahnaf-Al Rakia Fadel village),0392 (Al Ahnaf-Al Rakia Fadel village),baghdad
cluster,cluster_location_id_0393,0393 (Al Forat-893),0393 (Al Forat-893),baghdad
cluster,cluster_location_id_0394,0394 (Al Ghazaliya-681),0394 (Al Ghazaliya-681),baghdad
cluster,cluster_location_id_0395,0395 (Al Iskan(Al Masfi)-822),0395 (Al Iskan(Al Masfi)-822),baghdad
cluster,cluster_location_id_0396,0396 (Al Jameah-627),0396 (Al Jameah-627),baghdad
cluster,cluster_location_id_0397,0397 (Al Jameah-631),0397 (Al Jameah-631),baghdad
cluster,cluster_location_id_0398,0398 (Al Jameah-635),0398 (Al Jameah-635),baghdad
cluster,cluster_location_id_0399,0399 (Al Jamhoriyah(Al Masfi)-838),0399 (Al Jamhoriyah(Al Masfi)-838),baghdad
cluster,cluster_location_id_0400,0400 (Al Jazaer-818),0400 (Al Jazaer-818),baghdad
cluster,cluster_location_id_0401,0401 (Al Jazaer-820),0401 (Al Jazaer-820),baghdad
cluster,cluster_location_id_0402,0402 (Al Wadi(Al Masfi)-824),0402 (Al Wadi(Al Masfi)-824),baghdad
cluster,cluster_location_id_0403,0403 (Al Yarmouk-608),0403 (Al Yarmouk-608),baghdad
cluster,cluster_location_id_0404,0404 (Albo_Aitha),0404 (Albo_Aitha),baghdad
cluster,cluster_location_id_0405,0405 (Al Radwania),0405 (Al Radwania),baghdad
cluster,cluster_location_id_0406,0406 (Al Amerya-636),0406 (Al Amerya-636),baghdad
cluster,cluster_location_id_0407,0407 (Al Amerya-638),0407 (Al Amerya-638),baghdad
cluster,cluster_location_id_0408,0408 (Al Karkh-212),0408 (Al Karkh-212),baghdad
cluster,cluster_location_id_0409,0409 (Sheikh Maaroof-214),0409 (Sheikh Maaroof-214),baghdad
cluster,cluster_location_id_0410,0410 (14 Tamooz),0410 (14 Tamooz),baghdad
cluster,cluster_location_id_0411,0411 (Al Latefia-Al Qadessia),0411 (Al Latefia-Al Qadessia),baghdad
cluster,cluster_location_id_0412,0412 (Al Latefia-Al Salam),0412 (Al Latefia-Al Salam),baghdad
cluster,cluster_location_id_0413,0413 (Hay Al-Askary),0413 (Hay Al-Askary),baghdad
cluster,cluster_location_id_0414,0414 (Kilo 18),0414 (Kilo 18),baghdad
cluster,cluster_location_id_0415,0415 (Kilo 25),0415 (Kilo 25),baghdad
cluster,cluster_location_id_0416,0416 (Hay Al Mazraa),0416 (Hay Al Mazraa),baghdad
cluster,cluster_location_id_0417,0417 (Hay Al Zuhoor),0417 (Hay Al Zuhoor),baghdad
cluster,cluster_location_id_0418,0418 (Faheel Am Al Jaeer village ),0418 (Faheel Am Al Jaeer village ),baghdad
cluster,cluster_location_id_0419,0419 (Hay Al Shuhada(Al kragolyia)),0419 (Hay Al Shuhada(Al kragolyia)),baghdad
cluster,cluster_location_id_0420,0420 (Al bu Khdear village ),0420 (Al bu Khdear village ),baghdad
cluster,cluster_location_id_0421,0421 (The Al-Haraj villag),0421 (The Al-Haraj villag),baghdad
cluster,cluster_location_id_0422,0422 (Al Muaghith village-(Al Jomblatiya Southern)),0422 (Al Muaghith village-(Al Jomblatiya Southern)),babil
cluster,cluster_location_id_0423,0423 (Al Mustafa village-(Al Jomblatiya Southern)),0423 (Al Mustafa village-(Al Jomblatiya Southern)),baghdad
cluster,cluster_location_id_0424,0424 (Al Azez Al Ghaffar-(Al Jomblatiya Southern)),0424 (Al Azez Al Ghaffar-(Al Jomblatiya Southern)),babil
cluster,cluster_location_id_0425,0425 (Al Moammen Billah-(Al Jomblatiya Southern)),0425 (Al Moammen Billah-(Al Jomblatiya Southern)),babil
cluster,cluster_location_id_0426,0426 (Al Imam Ali village-(Al Jomblatiya Southern)),0426 (Al Imam Ali village-(Al Jomblatiya Southern)),baghdad
cluster,cluster_location_id_0427,0427 (Al Motokal village-(Al Jomblatiya Northern)),0427 (Al Motokal village-(Al Jomblatiya Northern)),baghdad
cluster,cluster_location_id_0428,0428 (Al Abraar village-(Al Jomblatiya Northern)),0428 (Al Abraar village-(Al Jomblatiya Northern)),baghdad
cluster,cluster_location_id_0429,0429 (Albu Moufarrej Village),0429 (Albu Moufarrej Village),baghdad
cluster,cluster_location_id_0430,0430 (Killo-5),0430 (Killo-5),baghdad
cluster,cluster_location_id_0431,0431 (Al Rawad),0431 (Al Rawad),baghdad
cluster,cluster_location_id_0432,0432 (Al Tarmiya Center),0432 (Al Tarmiya Center),baghdad
cluster,cluster_location_id_0433,0433 (Hai Al Hukem Al Mahali),0433 (Hai Al Hukem Al Mahali),baghdad
cluster,cluster_location_id_0434,0434 (Hai Al Wehda),0434 (Hai Al Wehda),baghdad
cluster,cluster_location_id_0435,0435 (Hamadi Al Khalil Village),0435 (Hamadi Al Khalil Village),baghdad
cluster,cluster_location_id_0436,0436 (Nadeem-2 Village),0436 (Nadeem-2 Village),baghdad
cluster,cluster_location_id_0437,0437 (13 Al Dhabat-Albo Abdo village),0437 (13 Al Dhabat-Albo Abdo village),diyala
cluster,cluster_location_id_0438,0438 (13 Al Dhabat-Dawad Al Hasan),0438 (13 Al Dhabat-Dawad Al Hasan),diyala
cluster,cluster_location_id_0439,0439 (7 Mijman-Al Wisan village),0439 (7 Mijman-Al Wisan village),diyala
cluster,cluster_location_id_0440,0440 (Al Ghalbiya),0440 (Al Ghalbiya),diyala
cluster,cluster_location_id_0441,0441 (Al-Makareen Village),0441 (Al-Makareen Village),diyala
cluster,cluster_location_id_0442,0442 (Arab Hafedh Village),0442 (Arab Hafedh Village),diyala
cluster,cluster_location_id_0443,0443 (Dalli Abass-Al-Shuhada Qtr),0443 (Dalli Abass-Al-Shuhada Qtr),diyala
cluster,cluster_location_id_0444,0444 (Dawod Al-Salom village),0444 (Dawod Al-Salom village),diyala
cluster,cluster_location_id_0445,0445 (Markaz Hibhib),0445 (Markaz Hibhib),diyala
cluster,cluster_location_id_0446,0446 (Hibhib-Al Shohadaa Qtr),0446 (Hibhib-Al Shohadaa Qtr),diyala
cluster,cluster_location_id_0447,0447 (Hibhib-Al Yarmook Qtr),0447 (Hibhib-Al Yarmook Qtr),diyala
cluster,cluster_location_id_0448,0448 (Jadidat Al Shat village),0448 (Jadidat Al Shat village),diyala
cluster,cluster_location_id_0449,0449 (Al Aqssa Village),0449 (Al Aqssa Village),diyala
cluster,cluster_location_id_0450,0450 (Habib Al Khaizaran Village),0450 (Habib Al Khaizaran Village),diyala
cluster,cluster_location_id_0451,0451 (Dalli Abass-Al-Dhobat Qtr),0451 (Dalli Abass-Al-Dhobat Qtr),diyala
cluster,cluster_location_id_0452,0452 (Dalli Abass-Al Shekh Hassan Qtr),0452 (Dalli Abass-Al Shekh Hassan Qtr),diyala
cluster,cluster_location_id_0453,0453 (Mohammed Taha Village),0453 (Mohammed Taha Village),diyala
cluster,cluster_location_id_0454,0454 (Najim Al Abdulla Village),0454 (Najim Al Abdulla Village),diyala
cluster,cluster_location_id_0455,0455 (Al Kholafa Village),0455 (Al Kholafa Village),diyala
cluster,cluster_location_id_0456,0456 (Jdhaif Village),0456 (Jdhaif Village),diyala
cluster,cluster_location_id_0457,0457 (Mansouriyat Al Gabal),0457 (Mansouriyat Al Gabal),diyala
cluster,cluster_location_id_0458,0458 (Albo Hnayhen Village),0458 (Albo Hnayhen Village),diyala
cluster,cluster_location_id_0459,0459 (Al Aali Village),0459 (Al Aali Village),diyala
cluster,cluster_location_id_0460,0460 (A Hammadi Village),0460 (A Hammadi Village),diyala
cluster,cluster_location_id_0461,0461 (Al Lihayb Village),0461 (Al Lihayb Village),diyala
cluster,cluster_location_id_0462,0462 (Al Mithaq Village),0462 (Al Mithaq Village),diyala
cluster,cluster_location_id_0463,0463 (Al Sakhar Village),0463 (Al Sakhar Village),diyala
cluster,cluster_location_id_0464,0464 (Al Shekha Village),0464 (Al Shekha Village),diyala
cluster,cluster_location_id_0465,0465 (Al Sodoor),0465 (Al Sodoor),diyala
cluster,cluster_location_id_0466,0466 (Al Somood Qtr),0466 (Al Somood Qtr),diyala
cluster,cluster_location_id_0467,0467 (Al Tinaira Village),0467 (Al Tinaira Village),diyala
cluster,cluster_location_id_0468,0468 (Al Oqood Village),0468 (Al Oqood Village),diyala
cluster,cluster_location_id_0469,0469 (Hamada village),0469 (Hamada village),diyala
cluster,cluster_location_id_0470,0470 (Al Mataar Qtr),0470 (Al Mataar Qtr),diyala
cluster,cluster_location_id_0471,0471 (Imam Talib Village),0471 (Imam Talib Village),diyala
cluster,cluster_location_id_0472,0472 (Shak Al Rak Village),0472 (Shak Al Rak Village),diyala
cluster,cluster_location_id_0473,0473 (Sodoor Al Ray),0473 (Sodoor Al Ray),diyala
cluster,cluster_location_id_0474,0474 (Al Isaiwed Village),0474 (Al Isaiwed Village),diyala
cluster,cluster_location_id_0475,0475 (Al Jazera Al Thanya village),0475 (Al Jazera Al Thanya village),diyala
cluster,cluster_location_id_0476,0476 (Al Dawasir Qtr),0476 (Al Dawasir Qtr),diyala
cluster,cluster_location_id_0477,0477 (Al Gatoon-Al Mujama Qtr),0477 (Al Gatoon-Al Mujama Qtr),diyala
cluster,cluster_location_id_0478,0478 (Al Gatoon-Al rahma),0478 (Al Gatoon-Al rahma),diyala
cluster,cluster_location_id_0479,0479 (Al Gatoon-Al Yarmook Qtr),0479 (Al Gatoon-Al Yarmook Qtr),diyala
cluster,cluster_location_id_0480,0480 (Al Mafraq),0480 (Al Mafraq),diyala
cluster,cluster_location_id_0481,0481 (Al Rasool Qtr),0481 (Al Rasool Qtr),diyala
cluster,cluster_location_id_0482,0482 (Al Tahreer),0482 (Al Tahreer),diyala
cluster,cluster_location_id_0483,0483 (Buhriz-Borgha Qtr),0483 (Buhriz-Borgha Qtr),diyala
cluster,cluster_location_id_0484,0484 (Al Intesar-1 Qtr),0484 (Al Intesar-1 Qtr),diyala
cluster,cluster_location_id_0485,0485 (Al-Mualimeen-Shahid wadah Qtr),0485 (Al-Mualimeen-Shahid wadah Qtr),diyala
cluster,cluster_location_id_0486,0486 (Kanbar Village),0486 (Kanbar Village),diyala
cluster,cluster_location_id_0487,0487 (Mohamed sakran),0487 (Mohamed sakran),diyala
cluster,cluster_location_id_0488,0488 (Ali Murad village),0488 (Ali Murad village),diyala
cluster,cluster_location_id_0489,0489 (Bakhtiari Qtr),0489 (Bakhtiari Qtr),diyala
cluster,cluster_location_id_0490,0490 (Imam Abass Qtr),0490 (Imam Abass Qtr),diyala
cluster,cluster_location_id_0491,0491 (Markaz Jabara),0491 (Markaz Jabara),diyala
cluster,cluster_location_id_0492,0492 (Mullah Aziz village),0492 (Mullah Aziz village),diyala
cluster,cluster_location_id_0493,0493 (Obara-2 Qtr),0493 (Obara-2 Qtr),diyala
cluster,cluster_location_id_0494,0494 (Salih Agha village),0494 (Salih Agha village),diyala
cluster,cluster_location_id_0495,0495 (Tula Frosh Qtr),0495 (Tula Frosh Qtr),diyala
cluster,cluster_location_id_0496,0496 (Zurab village),0496 (Zurab village),diyala
cluster,cluster_location_id_0497,0497 (Al Rabe Al Thaniya Qtr),0497 (Al Rabe Al Thaniya Qtr),diyala
cluster,cluster_location_id_0498,0498 (Al Taakhi Qtr),0498 (Al Taakhi Qtr),diyala
cluster,cluster_location_id_0499,0499 (Al Wehdaa Qtr),0499 (Al Wehdaa Qtr),diyala
cluster,cluster_location_id_0500,0500 (Alkhadra Qtr Sector 3),0500 (Alkhadra Qtr Sector 3),diyala
cluster,cluster_location_id_0501,0501 (Al Oroba Qtr Sector 2),0501 (Al Oroba Qtr Sector 2),diyala
cluster,cluster_location_id_0502,0502 (Al Taleaa Qtr ( sector 3 )),0502 (Al Taleaa Qtr ( sector 3 )),diyala
cluster,cluster_location_id_0503,0503 (Al Jamahir Qtr Sector 2),0503 (Al Jamahir Qtr Sector 2),diyala
cluster,cluster_location_id_0504,0504 (Al Shuhada Qtr Sector 2),0504 (Al Shuhada Qtr Sector 2),diyala
cluster,cluster_location_id_0505,0505 (Al Shuhada Qtr Sector 3),0505 (Al Shuhada Qtr Sector 3),diyala
cluster,cluster_location_id_0506,0506 (Al Shuhada Qtr Sector 5),0506 (Al Shuhada Qtr Sector 5),diyala
cluster,cluster_location_id_0507,0507 (Al Shuhada Qtr Sector 6),0507 (Al Shuhada Qtr Sector 6),diyala
cluster,cluster_location_id_0508,0508 (Al Nakheel Village),0508 (Al Nakheel Village),diyala
cluster,cluster_location_id_0509,0509 (Topaskar),0509 (Topaskar),diyala
cluster,cluster_location_id_0510,0510 (AL Chagaat Village),0510 (AL Chagaat Village),diyala
cluster,cluster_location_id_0511,0511 (Baheza Village),0511 (Baheza Village),diyala
cluster,cluster_location_id_0512,0512 (Al Tajneed Qtr),0512 (Al Tajneed Qtr),diyala
cluster,cluster_location_id_0513,0513 (Qaratappa),0513 (Qaratappa),diyala
cluster,cluster_location_id_0514,0514 (bawa shaswar),0514 (bawa shaswar),diyala
cluster,cluster_location_id_0515,0515 (rezgari),0515 (rezgari),diyala
cluster,cluster_location_id_0516,0516 (nawrooz),0516 (nawrooz),kerbala
cluster,cluster_location_id_0517,0517 (sar qala),0517 (sar qala),kerbala
cluster,cluster_location_id_0518,0518 (shahidan),0518 (shahidan),kerbala
cluster,cluster_location_id_0519,0519 (Al Jamyah),0519 (Al Jamyah),kerbala
cluster,cluster_location_id_0520,0520 (Albu Aziz),0520 (Albu Aziz),kerbala
cluster,cluster_location_id_0521,0521 (emlbege(hay al salam)),0521 (emlbege(hay al salam)),kerbala
cluster,cluster_location_id_0522,0522 (Kareat al jubur),0522 (Kareat al jubur),kerbala
cluster,cluster_location_id_0523,0523 (Mantakat Al hnedea),0523 (Mantakat Al hnedea),kerbala
cluster,cluster_location_id_0524,0524 (Al Jedar Al Gharbi),0524 (Al Jedar Al Gharbi),kerbala
cluster,cluster_location_id_0525,0525 (Albo Soof),0525 (Albo Soof),kerbala
cluster,cluster_location_id_0526,0526 (Al-Jadwal Al-Ghrabi-Al Askary),0526 (Al-Jadwal Al-Ghrabi-Al Askary),kerbala
cluster,cluster_location_id_0527,0527 (Al-Khayrat),0527 (Al-Khayrat),kerbala
cluster,cluster_location_id_0528,0528 (Al Amen 1),0528 (Al Amen 1),kerbala
cluster,cluster_location_id_0529,0529 (Al Ameshea 2),0529 (Al Ameshea 2),kerbala
cluster,cluster_location_id_0530,0530 (Al Intefadha Al Shabaniya),0530 (Al Intefadha Al Shabaniya),kerbala
cluster,cluster_location_id_0531,0531 (Al Wand Al Mustajad),0531 (Al Wand Al Mustajad),kerbala
cluster,cluster_location_id_0532,0532 (Al Ateshy),0532 (Al Ateshy),kerbala
cluster,cluster_location_id_0533,0533 (Al-hussainya-hay al-hussain),0533 (Al-hussainya-hay al-hussain),kerbala
cluster,cluster_location_id_0534,0534 (Al-kakaeiah Al-Sharkeiah),0534 (Al-kakaeiah Al-Sharkeiah),kerbala
cluster,cluster_location_id_0535,0535 (Al-Safiya 2),0535 (Al-Safiya 2),kerbala
cluster,cluster_location_id_0536,0536 (Badat Aswad),0536 (Badat Aswad),kerbala
cluster,cluster_location_id_0537,0537 (Hay Al Karrar),0537 (Hay Al Karrar),kerbala
cluster,cluster_location_id_0538,0538 (Hay Al-Abbas),0538 (Hay Al-Abbas),kerbala
cluster,cluster_location_id_0539,0539 (Hay Al-Rasool),0539 (Hay Al-Rasool),kerbala
cluster,cluster_location_id_0540,0540 (Hay Al-Wafaa-333),0540 (Hay Al-Wafaa-333),kirkuk
cluster,cluster_location_id_0541,0541 (Kantraat Al Salam),0541 (Kantraat Al Salam),kirkuk
cluster,cluster_location_id_0542,0542 (Al-hadi),0542 (Al-hadi),kirkuk
cluster,cluster_location_id_0543,0543 (Abu-Al-Jaise),0543 (Abu-Al-Jaise),kirkuk
cluster,cluster_location_id_0544,0544 (Al Askary),0544 (Al Askary),kirkuk
cluster,cluster_location_id_0545,0545 (Al-riyadh center),0545 (Al-riyadh center),kirkuk
cluster,cluster_location_id_0546,0546 (Al-zab),0546 (Al-zab),kirkuk
cluster,cluster_location_id_0547,0547 (Ash shareaa),0547 (Ash shareaa),kirkuk
cluster,cluster_location_id_0548,0548 (Shamitt Village),0548 (Shamitt Village),kirkuk
cluster,cluster_location_id_0549,0549 (Bakara Village),0549 (Bakara Village),kirkuk
cluster,cluster_location_id_0550,0550 (Al-Namalah village),0550 (Al-Namalah village),kirkuk
cluster,cluster_location_id_0551,0551 (Hawd Sittah village),0551 (Hawd Sittah village),salah al-din
cluster,cluster_location_id_0552,0552 (Howr Al-Sufen village),0552 (Howr Al-Sufen village),kirkuk
cluster,cluster_location_id_0553,0553 (Jadidah Sada village),0553 (Jadidah Sada village),kirkuk
cluster,cluster_location_id_0554,0554 (Tall AL-Dhahab ( Ulia ) village),0554 (Tall AL-Dhahab ( Ulia ) village),kirkuk
cluster,cluster_location_id_0555,0555 (Al-Farouk Village),0555 (Al-Farouk Village),kirkuk
cluster,cluster_location_id_0556,0556 (Fareeq Awa),0556 (Fareeq Awa),kirkuk
cluster,cluster_location_id_0557,0557 (Hay Ashti),0557 (Hay Ashti),kirkuk
cluster,cluster_location_id_0558,0558 (Laylan-Al Abadat village),0558 (Laylan-Al Abadat village),kirkuk
cluster,cluster_location_id_0559,0559 (Laylan-Bash Bulaq village),0559 (Laylan-Bash Bulaq village),kirkuk
cluster,cluster_location_id_0560,0560 (Taza-Omer Bin Khattab),0560 (Taza-Omer Bin Khattab),kirkuk
cluster,cluster_location_id_0561,0561 (Hay Gulan),0561 (Hay Gulan),kirkuk
cluster,cluster_location_id_0562,0562 (Khaled bin Waleed village),0562 (Khaled bin Waleed village),kirkuk
cluster,cluster_location_id_0563,0563 (Salihi village),0563 (Salihi village),kirkuk
cluster,cluster_location_id_0564,0564 (Wahda village),0564 (Wahda village),kirkuk
cluster,cluster_location_id_0565,0565 (Saad Bin Waqqas village),0565 (Saad Bin Waqqas village),kirkuk
cluster,cluster_location_id_0566,0566 (Karakstanvillage),0566 (Karakstanvillage),kirkuk
cluster,cluster_location_id_0567,0567 (Hay Al-Salam ( Daquq )),0567 (Hay Al-Salam ( Daquq )),kirkuk
cluster,cluster_location_id_0568,0568 (Hay Klisa 1),0568 (Hay Klisa 1),kirkuk
cluster,cluster_location_id_0569,0569 (Hay Nawroz ( Daquq)),0569 (Hay Nawroz ( Daquq)),kirkuk
cluster,cluster_location_id_0570,0570 (Hay Runaki / Daquq),0570 (Hay Runaki / Daquq),kirkuk
cluster,cluster_location_id_0571,0571 (Al Faylaq-Mahala 5),0571 (Al Faylaq-Mahala 5),kirkuk
cluster,cluster_location_id_0572,0572 (Al Hurriyah),0572 (Al Hurriyah),kirkuk
cluster,cluster_location_id_0573,0573 (Al Taakhi),0573 (Al Taakhi),kirkuk
cluster,cluster_location_id_0574,0574 (Al Tadamon(Hawkari)),0574 (Al Tadamon(Hawkari)),kirkuk
cluster,cluster_location_id_0575,0575 (Amal al shaabi),0575 (Amal al shaabi),kirkuk
cluster,cluster_location_id_0576,0576 (Bajwan),0576 (Bajwan),kirkuk
cluster,cluster_location_id_0577,0577 (Darwaza),0577 (Darwaza),kirkuk
cluster,cluster_location_id_0578,0578 (Hay 1 Athar),0578 (Hay 1 Athar),kirkuk
cluster,cluster_location_id_0579,0579 (Hay Al Hamzali),0579 (Hay Al Hamzali),kirkuk
cluster,cluster_location_id_0580,0580 (Hay Al Jamia-Mahalla 622),0580 (Hay Al Jamia-Mahalla 622),kirkuk
cluster,cluster_location_id_0581,0581 (Hay Al Nassir),0581 (Hay Al Nassir),kirkuk
cluster,cluster_location_id_0582,0582 (Hay Al Sekak),0582 (Hay Al Sekak),kirkuk
cluster,cluster_location_id_0583,0583 (Hay Al-Nasir 2),0583 (Hay Al-Nasir 2),kirkuk
cluster,cluster_location_id_0584,0584 (Hay Al-Nedaa),0584 (Hay Al-Nedaa),kirkuk
cluster,cluster_location_id_0585,0585 (Hay Al-Sinay),0585 (Hay Al-Sinay),kirkuk
cluster,cluster_location_id_0586,0586 (Hay Al-Urooba),0586 (Hay Al-Urooba),kirkuk
cluster,cluster_location_id_0587,0587 (Hay Azadi),0587 (Hay Azadi),kirkuk
cluster,cluster_location_id_0588,0588 (Panja Ali),0588 (Panja Ali),kirkuk
cluster,cluster_location_id_0589,0589 (Rahim Awa),0589 (Rahim Awa),kirkuk
cluster,cluster_location_id_0590,0590 (Runaki),0590 (Runaki),kirkuk
cluster,cluster_location_id_0591,0591 (Sayada village),0591 (Sayada village),kirkuk
cluster,cluster_location_id_0592,0592 (Tiseen),0592 (Tiseen),kirkuk
cluster,cluster_location_id_0593,0593 (Mala Abdullah village),0593 (Mala Abdullah village),kirkuk
cluster,cluster_location_id_0594,0594 (Al-Qadisssiya(Rabareen) seconad),0594 (Al-Qadisssiya(Rabareen) seconad),kirkuk
cluster,cluster_location_id_0595,0595 (Hay Al-Askary 1),0595 (Hay Al-Askary 1),kirkuk
cluster,cluster_location_id_0596,0596 (Hay Al-Askary 2),0596 (Hay Al-Askary 2),kirkuk
cluster,cluster_location_id_0597,0597 (Al-Rashad center),0597 (Al-Rashad center),kirkuk
cluster,cluster_location_id_0598,0598 (Al-Dookmat Al-Kabira village),0598 (Al-Dookmat Al-Kabira village),kirkuk
cluster,cluster_location_id_0599,0599 (Altun Kupri Center),0599 (Altun Kupri Center),kirkuk
cluster,cluster_location_id_0600,0600 (Hay Al Muaasker),0600 (Hay Al Muaasker),kirkuk
cluster,cluster_location_id_0601,0601 (Hay Al Tanak),0601 (Hay Al Tanak),kirkuk
cluster,cluster_location_id_0602,0602 (Hay Al-Shuhadaa),0602 (Hay Al-Shuhadaa),kirkuk
cluster,cluster_location_id_0603,0603 (Qashqaiyah village),0603 (Qashqaiyah village),kirkuk
cluster,cluster_location_id_0604,0604 (Qutan village),0604 (Qutan village),kirkuk
cluster,cluster_location_id_0605,0605 (Hay Kurdistan),0605 (Hay Kurdistan),ninewa
cluster,cluster_location_id_0606,0606 (Hay Rabareen),0606 (Hay Rabareen),ninewa
cluster,cluster_location_id_0607,0607 (Hay Diyarbakir),0607 (Hay Diyarbakir),ninewa
cluster,cluster_location_id_0608,0608 (Akre),0608 (Akre),ninewa
cluster,cluster_location_id_0609,0609 (Banasur),0609 (Banasur),ninewa
cluster,cluster_location_id_0610,0610 (Bardarash),0610 (Bardarash),ninewa
cluster,cluster_location_id_0611,0611 (Daratu),0611 (Daratu),ninewa
cluster,cluster_location_id_0612,0612 (Dinarta),0612 (Dinarta),ninewa
cluster,cluster_location_id_0613,0613 (Grdasin),0613 (Grdasin),ninewa
cluster,cluster_location_id_0614,0614 (Kalak),0614 (Kalak),ninewa
cluster,cluster_location_id_0615,0615 (Khalilkan),0615 (Khalilkan),ninewa
cluster,cluster_location_id_0616,0616 (Roviya),0616 (Roviya),ninewa
cluster,cluster_location_id_0617,0617 (Husseini),0617 (Husseini),ninewa
